reserve,estimate_minimum,estimate_maximum,category_descriptions,subcategory_1,buyers_premium_pct,buyers_premium_vat_pct,vendors_commission_pct,vendors_commission_vat_pct,hammer_price,hammer_vat_pct,sold,sale_status,price_performance,sold_below_reserve,buyer_premium_revenue,buyer_premium_vat,vendor_commission_revenue,vendor_commission_vat,vendor_id,public_lot_id
900,950,1200,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V017,L0356
35,35,45,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V060,L0357
2156,2200,2500,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V018,L0358
10,15,20,Art/ Objet d`art,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V028,L0359
10,15,20,Art/ Objet d`art,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V028,L0360
250,250,320,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V017,L0361
240,240,280,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V001,L0362
600,650,850,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V017,L0363
55,55,65,Writing Pens Stationery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V060,L0364
1232,1300,1600,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V018,L0365
175,200,250,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V011,L0366
15,20,40,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V028,L0367
800,850,950,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V017,L0368
10,15,20,Boxes trinkets etc,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V028,L0369
10,15,20,Boxes trinkets etc,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V028,L0370
50,50,60,Writing Pens Stationery,,20.0,20.0,0.0,20.0,100,0,True,Sold,Above Estimate,False,20.0,4.0,0.0,0.0,V060,L0371
1425,1500,1800,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V018,L0372
240,260,320,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V011,L0373
5,10,20,Film Music Memorabilia,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V028,L0374
300,320,400,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V017,L0375
150,150,180,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V001,L0376
3000,3200,4000,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V017,L0377
280,280,380,"Gemstones, minerals, fossils",,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V008,L0378
3234,3300,3800,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V018,L0379
375,400,450,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V011,L0380
5,10,20,Art/ Objet d`art,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V028,L0381
850,900,1000,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V017,L0382
220,220,300,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V001,L0383
1000,1100,1250,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V017,L0384
45,45,65,Writing Pens Stationery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V060,L0385
2387,2400,2900,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V018,L0386
300,330,400,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V011,L0387
10,15,20,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V028,L0388
700,750,850,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V017,L0389
330,330,420,"Gemstones, minerals, fossils",,20.0,20.0,0.0,20.0,700,0,True,Sold,Above Estimate,False,140.0,28.0,0.0,0.0,V008,L0390
800,800,1000,Watch/Pocket watch/Clock,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V004,L0391
30,30,50,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V060,L0392
270,300,500,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V018,L0393
320,350,400,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V011,L0394
10,15,20,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V028,L0395
800,850,1000,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V017,L0396
550,550,650,"Gemstones, minerals, fossils",,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V008,L0397
1800,1800,2200,Watch/Pocket watch/Clock,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V004,L0398
5,10,20,Fashion,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V028,L0399
2118,2200,2600,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V018,L0400
275,300,350,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V011,L0401
10,15,20,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V028,L0402
1063,1100,1400,Watch/Pocket watch/Clock,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V018,L0403
600,600,750,"Gemstones, minerals, fossils",,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V008,L0404
900,900,1100,Watch/Pocket watch/Clock,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V004,L0405
45,45,65,Writing Pens Stationery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V060,L0406
2695,2700,3200,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V018,L0407
90,100,160,Militaria/Fire Arm,,20.0,20.0,5.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V061,L0408
10,15,20,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V028,L0409
1100,1200,1300,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V017,L0410
270,270,350,"Gemstones, minerals, fossils",,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V008,L0411
1800,1800,2000,Watch/Pocket watch/Clock,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V004,L0412
50,50,60,Coins Stamps Bank notes,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V060,L0413
420,420,550,Coins Stamps Bank notes,,20.0,20.0,0.0,20.0,420,0,True,Sold,Within Estimate,False,84.0,16.8,0.0,0.0,V025,L0414
195,220,280,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V011,L0415
5,10,20,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V028,L0416
2800,2800,3500,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V017,L0417
10,20,30,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V028,L0418
5,10,20,Pottery/Ceramic/Porcelain,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V028,L0419
15,20,25,Watch/Pocket watch/Clock,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V028,L0420
185,185,240,Coins Stamps Bank notes,,20.0,20.0,0.0,20.0,185,0,True,Sold,Within Estimate,False,37.0,7.4,0.0,0.0,V025,L0421
10,15,30,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V028,L0422
15,20,40,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V028,L0423
750,800,1000,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V017,L0424
420,420,550,"Gemstones, minerals, fossils",,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V008,L0425
80,80,100,Writing Pens Stationery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V004,L0426
15,20,40,Pottery/Ceramic/Porcelain,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V028,L0427
450,450,550,Coins Stamps Bank notes,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V025,L0428
325,350,400,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V011,L0429
15,25,35,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V028,L0430
550,600,700,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V017,L0431
360,360,450,"Gemstones, minerals, fossils",,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V008,L0432
50,50,60,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V004,L0433
40,40,60,Writing Pens Stationery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V060,L0434
260,260,360,"Gemstones, minerals, fossils",,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V008,L0435
400,430,500,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V011,L0436
10,15,20,Boxes trinkets etc,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V028,L0437
450,480,650,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V017,L0438
100,120,160,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V001,L0439
550,550,650,"Gemstones, minerals, fossils",,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V004,L0440
15,20,25,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V028,L0441
40,50,80,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V015,L0442
435,460,520,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V011,L0443
90,100,150,Suitcase /Handbags / Wallets,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V059,L0444
250,250,350,"Gemstones, minerals, fossils",,20.0,20.0,0.0,20.0,250,0,True,Sold,Within Estimate,False,50.0,10.0,0.0,0.0,V008,L0445
340,340,420,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V001,L0446
10,20,40,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V028,L0447
5,10,20,Boxes trinkets etc,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V028,L0448
160,160,220,Coins Stamps Bank notes,,20.0,20.0,0.0,20.0,160,0,True,Sold,Within Estimate,False,32.0,6.4,0.0,0.0,V025,L0449
320,350,400,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V011,L0450
500,500,550,Suitcase /Handbags / Wallets,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V059,L0451
500,500,600,Suitcase /Handbags / Wallets,,20.0,20.0,0.0,20.0,500,0,True,Sold,Within Estimate,False,100.0,20.0,0.0,0.0,V059,L0452
300,300,330,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V001,L0453
60,70,100,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V004,L0454
30,30,50,Coins Stamps Bank notes,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V060,L0455
120,120,180,Coins Stamps Bank notes,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V025,L0456
255,255,355,"Gemstones, minerals, fossils",,20.0,20.0,0.0,20.0,260,0,True,Sold,Within Estimate,False,52.0,10.4,0.0,0.0,V008,L0457
500,500,600,Suitcase /Handbags / Wallets,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V059,L0458
180,180,220,Suitcase /Handbags / Wallets,,20.0,20.0,0.0,20.0,180,0,True,Sold,Within Estimate,False,36.0,7.2,0.0,0.0,V059,L0459
10,20,30,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V028,L0460
15,20,40,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V028,L0461
25,25,45,Watch/Pocket watch/Clock,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V060,L0462
450,450,550,Coins Stamps Bank notes,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V025,L0463
325,350,400,Jewellery,,20.0,20.0,0.0,20.0,325,0,True,Sold,Below Estimate,False,65.0,13.0,0.0,0.0,V011,L0464
850,850,900,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V059,L0465
600,600,700,Suitcase /Handbags / Wallets,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V059,L0466
300,300,440,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V001,L0467
330,330,430,"Gemstones, minerals, fossils",,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V008,L0468
15,20,40,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V028,L0469
425,425,550,Coins Stamps Bank notes,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V025,L0470
420,450,500,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V011,L0471
800,800,850,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V059,L0472
65,70,95,Fashion,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V059,L0473
120,120,160,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V001,L0474
60,70,100,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V004,L0475
370,370,470,"Gemstones, minerals, fossils",,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V008,L0476
425,425,550,Coins Stamps Bank notes,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V025,L0477
500,550,600,Jewellery,,20.0,20.0,0.0,20.0,500,0,True,Sold,Below Estimate,False,100.0,20.0,0.0,0.0,V011,L0478
10,15,20,Watch/Pocket watch/Clock,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V028,L0479
10,15,20,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V028,L0480
10,20,30,Jewellery,,20.0,20.0,0.0,20.0,10,0,True,Sold,Below Estimate,False,2.0,0.4,0.0,0.0,V028,L0481
15,20,30,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V028,L0482
40,40,60,Writing Pens Stationery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V060,L0483
155,160,220,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V011,L0484
360,360,450,"Gemstones, minerals, fossils",,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V008,L0485
1100,1100,1500,Militaria/Fire Arm,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V002,L0486
60,70,100,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V022,L0487
320,320,420,"Gemstones, minerals, fossils",,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V008,L0488
350,350,450,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V008,L0489
1063,1100,1400,Watch/Pocket watch/Clock,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V018,L0490
100,130,180,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V011,L0491
350,350,450,"Gemstones, minerals, fossils",,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V008,L0492
3700,3700,4000,Militaria/Fire Arm,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V002,L0493
180,200,250,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V022,L0494
400,400,500,"Gemstones, minerals, fossils",,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V008,L0495
200,200,260,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V008,L0496
1063,1100,1400,Watch/Pocket watch/Clock,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V018,L0497
90,120,160,Jewellery,,20.0,20.0,0.0,20.0,90,0,True,Sold,Below Estimate,False,18.0,3.6,0.0,0.0,V011,L0498
300,300,400,"Gemstones, minerals, fossils",,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V008,L0499
2000,2000,2500,Militaria/Fire Arm,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V002,L0500
200,220,320,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V022,L0501
300,300,400,"Gemstones, minerals, fossils",,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V008,L0502
860,860,1000,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V008,L0503
35,35,55,Writing Pens Stationery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V060,L0504
100,120,180,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V026,L0505
350,350,450,"Gemstones, minerals, fossils",,20.0,20.0,0.0,20.0,550,0,True,Sold,Above Estimate,False,110.0,22.0,0.0,0.0,V008,L0506
2200,2200,3000,Militaria/Fire Arm,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V002,L0507
250,260,300,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V022,L0508
425,425,525,"Gemstones, minerals, fossils",,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V008,L0509
1000,1000,1200,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V008,L0510
40,40,50,Watch/Pocket watch/Clock,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V060,L0511
15,20,40,Pottery/Ceramic/Porcelain,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V028,L0512
350,350,450,"Gemstones, minerals, fossils",,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V008,L0513
10,20,40,Watch/Pocket watch/Clock,,20.0,20.0,0.0,20.0,35,0,True,Sold,Within Estimate,False,7.0,1.4,0.0,0.0,V028,L0514
950,1000,1250,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V022,L0515
300,320,350,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V022,L0516
880,880,1000,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V008,L0517
1063,1100,1400,Watch/Pocket watch/Clock,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V018,L0518
35,50,70,Jewellery,,20.0,20.0,0.0,20.0,40,0,True,Sold,Below Estimate,False,8.0,1.6,0.0,0.0,V011,L0519
300,300,400,"Gemstones, minerals, fossils",,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V008,L0520
700,700,900,Militaria/Fire Arm,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V002,L0521
1600,1700,2200,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V022,L0522
320,340,420,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V022,L0523
1000,1000,1200,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V008,L0524
40,40,60,Silver\Gold,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V060,L0525
15,20,40,Pottery/Ceramic/Porcelain,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V028,L0526
300,300,400,"Gemstones, minerals, fossils",,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V008,L0527
2000,2000,2400,Militaria/Fire Arm,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V002,L0528
380,400,550,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V022,L0529
500,550,750,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V022,L0530
1050,1050,1200,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V008,L0531
35,35,45,Silver\Gold,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V060,L0532
30,40,60,Jewellery,,20.0,20.0,0.0,20.0,35,0,True,Sold,Below Estimate,False,7.0,1.4,0.0,0.0,V015,L0533
250,250,350,"Gemstones, minerals, fossils",,20.0,20.0,0.0,20.0,250,0,True,Sold,Within Estimate,False,50.0,10.0,0.0,0.0,V008,L0534
30,40,60,Jewellery,,20.0,20.0,0.0,20.0,40,0,True,Sold,Within Estimate,False,8.0,1.6,0.0,0.0,V015,L0535
1800,1900,2200,Watch/Pocket watch/Clock,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V004,L0536
60,70,100,Jewellery,,20.0,20.0,0.0,20.0,0,0,False,Not Sold,Not Sold,False,0.0,0.0,0.0,0.0,V004,L0537
